,test,pred,pred_upper,pred_lower
64466,63000,33892.119306645545,90322.21419484653,-22537.975581555438
64467,26500,33592.118498673866,90022.21338617883,-22837.97638883109
64468,18700,33966.393520512844,90396.48840735381,-22463.701366328118
64469,26000,34204.475267966496,90634.57015420686,-22225.61961827387
64470,43000,32963.91751938337,89394.01240495854,-23466.177366191798
64471,33600,33407.14651572748,89837.241400787,-23022.948369332036
64472,51450,33964.943094044545,90395.03797818441,-22465.151790095326
64473,13000,33556.6603528244,89986.75523670105,-22873.434531052248
64474,37900,33853.79208053131,90283.88696190881,-22576.302800846184
64475,9975,33817.91903780962,90248.01391892042,-22612.175843301193
64476,42000,32834.32501907151,89264.41989384967,-23595.769855706647
64477,26770,33236.37356285448,89666.4684371297,-23193.72131142074
64478,188000,33114.49514956468,89544.59002327436,-23315.599724145002
64479,50000,35187.20795409626,91617.3028264964,-21242.886918303877
64480,19950,38348.876212051604,94778.97108410808,-18081.218660004874
64481,39000,38405.73457444133,94835.82944626414,-18024.360297381463
64482,78750,36527.70847414651,92957.80334425859,-19902.386395965572
64483,11000,38592.82742535513,95022.9222948006,-17837.267444090357
64484,15000,38894.54408401468,95324.63895118896,-17535.550783159604
64485,62475,36923.02127233411,93353.11613892007,-19507.073594251844
64486,22500,37702.371779845766,94132.46664609856,-18727.72308640703
64487,29000,38221.31381156673,94651.40867436232,-18208.78105122885
64488,7880,37053.02224514547,93483.11710742529,-19377.072617134363
64489,63000,36763.067089781325,93193.1619498006,-19667.027770237954
64490,20000,37084.740165334006,93514.83502484794,-19345.354694179936
64491,26000,36621.7068618889,93051.8017209493,-19808.3879971715
64492,21000,36760.80541380445,93190.9002709337,-19669.289443324786
64493,25000,36034.07040283154,92464.16525969599,-20396.024454032915
64494,26500,35541.70742669949,91971.8022819219,-20888.387428522918
64495,37800,35593.35057300331,92023.44542767716,-20836.744281670544
64496,13120,35238.27383959932,91668.36869400559,-21191.82101480694
64497,29900,34949.39375739383,91379.4886034281,-21480.70108864044
64498,17850,34750.7658862949,91180.86073205125,-21679.328959461454
64499,16500,34088.59312476628,90518.68796950388,-22341.50171997132
64500,21000,33819.66668856565,90249.76153269794,-22610.42815556664
64501,26000,33310.09488533347,89740.18972918481,-23119.999958517874
64502,83000,32869.05304036161,89299.1478772162,-23561.041796492987
64503,23000,33760.088438517705,90190.18327480281,-22670.006397767393
64504,27800,34388.102045179134,90818.19688107751,-22041.992790719247
64505,19425,34074.37776575169,90504.47259600894,-22355.717064505552
64506,34650,33405.64644016827,89835.74127006627,-23024.448389729732
64507,35500,33621.311454665374,90051.40627917497,-22808.783369844226
64508,18500,33521.63379657924,89951.72862081617,-22908.46102765768
64509,15700,33228.35857542866,89658.4533986532,-23201.73624779588
64510,27300,32920.191650264635,89350.28647276235,-23509.903172233084
64511,21000,32356.77881153977,88786.87363382077,-24073.31601074122
64512,36750,32195.12325569757,88625.21807559919,-24234.97156420405
64513,15000,32241.671331517664,88671.7661508829,-24188.42348784758
64514,21000,31824.570292710123,88254.6651115438,-24605.524526123554
64515,21300,31559.175144445293,87989.26996215065,-24870.919673260065
64516,60000,31152.979402170015,87583.07421965477,-25277.115415314736
64517,27800,31448.015535680006,87878.11035238109,-24982.079281021073
64518,19400,31990.16211109023,88420.2569270181,-24439.93270483764
64519,23000,31716.389856384994,88146.48467187153,-24713.70495910153
64520,30000,31061.895845908402,87491.99065997166,-25368.198968154866
64521,32000,31244.674059642963,87674.76887321821,-25185.420753932292
64522,24500,31224.19071336859,87654.28552620485,-25205.90409946767
64523,19000,30929.787318180046,87359.88213051067,-25500.30749415057
64524,21000,30867.60347169826,87297.69828295993,-25562.491339563407
64525,56700,30425.382968751583,86855.47777980567,-26004.71184230251
64526,26250,30592.25464005582,87022.34945049822,-25837.840170386582
64527,16250,31207.06524240094,87637.16005186967,-25223.029567067795
64528,26250,30826.835769547633,87256.93057860587,-25603.259039510598
64529,100000,30169.325726003895,86599.42053336764,-26260.769081359846
64530,22000,31579.931760396023,88010.0265674057,-24850.163046613656
64531,65000,32591.32439256474,89021.41919642538,-23838.770411295904
64532,23000,32715.6543133726,89145.74911669591,-23714.440489950706
64533,19500,32795.42817111364,89225.52297388783,-23634.666631660548
64534,5750,33044.768733443954,89474.86353573456,-23385.326068846647
64535,18900,31757.010475471114,88187.1052684299,-24673.084317487686
64536,67000,31309.678977605086,87739.77377021869,-25120.415815008506
64537,33500,32021.643106844247,88451.73789817755,-24408.45168448906
64538,27500,32284.336339073823,88714.4311301806,-24145.758452032955
64539,12000,32441.836904782453,88871.9316955822,-23988.257886017294
64540,11000,31858.47781631128,88288.57260436544,-24571.616971742886
64541,31500,31197.87721408775,87627.97200163787,-25232.21757346237
64542,24000,31011.586379245346,87441.68116656436,-25418.50840807367
64543,33000,30875.828622019017,87305.92340698525,-25554.266162947224
64544,20500,30854.448411175035,87284.54319560512,-25575.646373255047
64545,18300,30684.82001393199,87114.91479817143,-25745.274770307456
64546,48000,30372.42077486072,86802.51555879613,-26057.674009074693
64547,67000,30386.46288232925,86816.5575636136,-26043.631798955103
64548,39000,31321.544071726443,87751.63875244703,-25108.55060899415
64549,13000,32145.628387641707,88575.72306788892,-24284.466292605503
64550,18000,31731.728108736832,88161.82278858656,-24698.3665711129
64551,20000,31097.22897351414,87527.32365034331,-25332.865703315045
64552,40000,30922.481408188585,87352.57608459532,-25507.61326821814
64553,30000,30855.226329514597,87285.32100512803,-25574.868346098832
64554,35700,30926.15152757698,87356.24620279174,-25503.94314763777
64555,33000,31171.6614300237,87601.75610127639,-25258.43324122899
64556,52500,31071.98887937582,87502.08355021685,-25358.10579146521
64557,31000,31501.729132569933,87931.82380231397,-24928.36553717411
64558,30000,31924.988825126184,88355.08349450906,-24505.10584425669
64559,26250,31765.30736313519,88195.40202452807,-24664.787298257692
64560,60900,31545.760937233084,87975.85559820567,-24884.333723739495
64561,30450,32106.676258235264,88536.77091836988,-24323.418401899344
64562,30450,32466.108245275278,88896.2029050314,-23963.98641448084
64563,43050,32429.301346941476,88859.39600153248,-24000.79330764953
64564,40000,32390.038918315506,88820.13357250902,-24040.055735878013
64565,26250,32853.61365172981,89283.7083038968,-23576.481000437183
64566,11000,32877.24738350686,89307.34203530946,-23552.847268295736
64567,8000,32219.626012968503,88649.72065796776,-24210.468632030752
64568,22000,31630.944311799496,88061.03895655766,-24799.15033295867
64569,31700,31115.72461937587,87545.8192639612,-25314.370025209457
64570,22000,30937.758595650535,87367.85323990582,-25492.33604860474
64571,11000,30986.197736167935,87416.29235741173,-25443.896885075865
64572,35000,30444.36630327285,86874.46092408446,-25985.728317538757
64573,14500,30098.49528405123,86528.58990305,-26331.599334947543
64574,15000,30139.84875914742,86569.94337783488,-26290.24585954004
64575,20000,29662.504911841206,86092.59952943271,-26767.589705750295
64576,32500,29015.090578544994,85445.18519543007,-27415.004038340077
64577,3900,29249.108883894663,85679.20350043435,-27180.985732645026
64578,23000,28879.345034223406,85309.43964734519,-27550.74957889838
64579,29850,28193.629691557242,84623.72430417626,-28236.464921061768
64580,7000,28270.05623203375,84700.15084426978,-28160.03838020229
64581,16800,28153.463795624437,84583.55687279002,-28276.629281541147
64582,22000,27341.210098023672,83771.30317435456,-29088.882978307214
64583,18000,27144.68107827729,83574.77415400588,-29285.411997451298
64584,32000,27222.45991561456,83652.5529906968,-29207.633159467685
64585,21000,26841.840725052152,83271.93379951028,-29588.252349405982
64586,21500,26921.533780847643,83351.62685462539,-29508.559292930095
64587,7000,26975.721247555644,83405.814320587,-29454.371825475704
64588,20900,26214.910728973347,82645.00380140822,-30215.182343461533
64589,14000,26011.130975309985,82441.22404680157,-30418.962096181596
64590,21000,25832.666363092118,82262.75943408947,-30597.426707905244
64591,14000,25430.134657593142,81860.22772758821,-30999.958412401927
64592,31500,25252.99950270996,81683.09257221885,-31177.09356679893
64593,13000,25263.269314616307,81693.36238311077,-31166.823753878147
64594,22600,25029.478584273515,81459.5716522779,-31400.614483730875
64595,40000,24950.084202495196,81380.177270011,-31480.008865020605
64596,33600,25023.634538511382,81453.72760472057,-31406.458527697796
64597,30500,25488.952908217943,81919.04597398374,-30941.14015754786
64598,4000,25766.576937316284,82196.67000188498,-30663.516127252406
64599,8500,25291.043857306056,81721.1369214412,-31139.049206829088
64600,8500,24790.157237197847,81220.2502995251,-31639.935825129403
64601,22200,24245.432743638557,80675.52580556432,-32184.660318287206
64602,17000,23994.789998020933,80424.88305805635,-32435.30306201448
64603,63500,23918.498504065876,80348.59156370061,-32511.594555568863
64604,47250,24412.373164116507,80842.46622229557,-32017.719894062553
64605,95000,25386.764739745344,81816.8577975225,-31043.32831803182
64606,8000,26985.578433904127,83415.67149069902,-29444.51462289076
64607,3851,27491.887190389883,83921.98024671816,-28938.205865938384
64608,13000,26977.98704899844,83408.08008927273,-29452.105991275843
64609,8500,25918.099177717006,82348.19221759617,-30511.993862162162
64610,23000,25857.30386063896,82287.39689978844,-30572.78917851051
64611,21000,25601.326952034466,82031.419990791,-30828.766086722066
64612,8000,25121.548417939997,81551.64145458957,-31308.544618709577
64613,17300,25223.833007000292,81653.9260431753,-31206.260029174722
64614,32900,24667.421689621722,81097.51472387438,-31762.67134463094
64615,21000,24457.637804500973,80887.73083827343,-31972.455229271483
64616,50000,25006.9135883172,81437.0066213731,-31423.179444738707
64617,56000,25091.618211373636,81521.71124410373,-31338.474821356467
64618,125000,25787.59148331371,82217.68451579213,-30642.50154916471
64619,11500,28304.11875994157,84734.21179072323,-28125.974270840095
64620,39900,29264.763882051746,85694.85691232505,-27165.32914822155
64621,8000,29084.544475506576,85514.63750523597,-27345.54855422282
64622,105000,28563.819322322106,84993.9123514046,-27866.273706760385
64623,30000,29954.422657184652,86384.51568479536,-26475.670370426058
64624,6000,30878.66859483972,87308.76162177834,-25551.424432098902
64625,17325,30659.520822052076,87089.61384859931,-25770.572204495165
64626,15700,29548.948222899984,85979.0412433748,-26881.14479757483
64627,16000,29444.696319872804,85874.78934000366,-26985.396700258054
64628,2500,29242.933221558415,85673.02623619433,-27187.159793077502
64629,14000,28171.068279654668,84601.16129373971,-28259.024734430386
64630,20948,27843.738559430538,84273.83157326045,-28586.354454399385
64631,30000,27580.945525791307,84011.03853817849,-28849.147486595866
64632,9000,27329.988002272075,83760.08101407846,-29100.105009534316
64633,41000,27308.28215988412,83738.3751714289,-29121.81085166066
64634,51000,27175.734733173496,83605.82772797349,-29254.3582616265
64635,25000,27589.939382608245,84020.03237711251,-28840.153611896014
64636,12600,28339.68444389981,84769.77743814522,-28090.408550345608
64637,45000,27721.57609529047,84151.66908926115,-28708.516898680213
64638,10000,27543.85442153302,83973.94741367665,-28886.23857061062
64639,25000,28036.24427261852,84466.33726418343,-28393.84871894639
64640,19000,27493.981803740156,83924.07479487165,-28936.111187391332
64641,41000,26969.45107698811,83399.54406675407,-29460.64191277785
64642,16770,27696.90581938824,84126.9988087532,-28733.187169976718
64643,52500,27391.7372133272,83821.83019868785,-29038.35577203345
64644,55000,27515.447664374668,83945.54064931313,-28914.645320563788
64645,58800,28635.20807749286,85065.30105405707,-27794.884899071345
64646,31700,29463.68674184934,85893.77971807368,-26966.40623437501
64647,10000,29717.064705566547,86147.15766073954,-26713.028249606446
64648,23100,29644.396158507632,86074.48910959382,-26785.69679257855
64649,79500,29004.695025287525,85434.78797583198,-27425.39792525692
64650,21000,29680.768058283284,86110.86100844498,-26749.3248918784
64651,11000,30727.937269341863,87158.03021737112,-25702.15567868739
64652,28000,30034.563210269203,86464.65615789226,-26395.529737353856
64653,26250,29227.675856696133,85657.76880325488,-27202.417089862607
64654,3410,29854.51626668292,86284.60921283973,-26575.57667947389
64655,7000,29190.44728441377,85620.54023034152,-27239.645661513983
64656,13650,28039.27062323811,84469.36355803558,-28390.822311559357
64657,17850,27985.494100726202,84415.58703504468,-28444.59883359228
64658,19900,27514.43942441682,83944.53235852614,-28915.653509692493
64659,80000,27013.296892371283,83443.3898262064,-29416.796041463844
64660,23000,28083.45121438775,84513.54414781541,-28346.641719039908
64661,17000,28766.34248820023,85196.43541607283,-27663.750439672367
64662,15000,28434.43909500846,84864.53202262586,-27995.653832608947
64663,7000,27772.85882726911,84202.9517546534,-28657.234100115184
64664,42000,27569.670677386435,83999.7635925698,-28860.422237796927
64665,25000,27373.786161774126,83803.8790761967,-29056.30675264844
64666,12000,27456.185809210045,83886.27872329007,-28973.90710486999
64667,20000,27547.518559762655,83977.61146759652,-28882.57434807122
64668,17000,26770.692092903635,83200.78500023921,-29659.400814431945
64669,40000,26602.794033830432,83032.88694090089,-29827.298873240026
64670,16000,26979.337526509724,83409.43041461882,-29450.75536159937
64671,12000,26651.65121689576,83081.74410462524,-29778.44167083372
64672,36700,26452.65688492167,82882.74977005993,-29977.436000216592
64673,11500,26340.26019560226,82770.35308039654,-30089.832689192026
64674,24000,26210.219804021905,82640.3126851316,-30219.8730770878
64675,6000,26148.16837053884,82578.26125113871,-30281.92451006103
64676,19200,25535.4499292563,81965.54280929758,-30894.64295078498
64677,25000,25301.151183464688,81731.24406305002,-31128.94169612065
64678,50000,25196.49503791137,81626.5879153014,-31233.597839478654
