자치구명,층,임대면적,보증금,계약일,건축년도,임대건물명,경제활동인구,기준금리,전세가격비율
강서구,1,168.6,10000,2022-04-20,2002,단독/다가구,28310,0.5,65
마포구,10,114.87,66000,2022-04-20,2004,아파트,28310,0.5,65
동작구,2,114.29,15000,2022-04-20,1997,아파트,28310,0.5,65
성북구,4,128.06,21000,2022-04-20,1993,다세대/연립,28310,0.5,65
마포구,3,106.7,46200,2022-04-20,2005,아파트,28310,0.5,65
구로구,9,123.46,48500,2022-04-20,1999,아파트,28310,0.5,65
관악구,7,114.99,90000,2022-04-20,2000,아파트,28310,0.5,65
성동구,8,114.32,85000,2022-04-20,2012,아파트,28310,0.5,65
영등포구,9,151.74,100000,2022-04-20,1975,아파트,28310,0.5,65
강동구,7,114.98,58800,2022-04-20,2011,아파트,28310,0.5,65
강남구,1,128.62,135000,2022-04-20,1984,아파트,28310,0.5,65
광진구,2,223.92,190000,2022-04-20,1997,아파트,28310,0.5,65
강동구,11,114.98,58800,2022-04-20,2011,아파트,28310,0.5,65
도봉구,2,134.29,32000,2022-04-20,1994,아파트,28310,0.5,65
도봉구,16,165.17,75000,2022-04-20,2004,아파트,28310,0.5,65
강서구,13,128.81,89250,2022-04-20,2015,아파트,28310,0.5,65
강남구,4,157.36,200000,2022-04-20,1978,아파트,28310,0.5,65
서대문구,7,120.95,60000,2022-04-20,2012,아파트,28310,0.5,65
강남구,27,84.98,183000,2022-04-20,2021,아파트,28310,0.5,65
양천구,9,119.1,120000,2022-04-20,1996,아파트,28310,0.5,65
서초구,4,241.17,140000,2022-04-20,2008,아파트,28310,0.5,65
동작구,12,114.97,53000,2022-04-20,2004,아파트,28310,0.5,65
서대문구,2,131.11,40000,2022-04-20,1994,다세대/연립,28310,0.5,65
서대문구,5,119.82,85000,2022-04-20,2006,아파트,28310,0.5,65
용산구,5,140.81,90000,2022-04-20,1984,아파트,28310,0.5,65
마포구,7,111.11,130000,2022-04-20,2017,아파트,28310,0.5,65
양천구,5,102.79,47250,2022-04-20,1999,아파트,28310,0.5,65
마포구,9,132.54,130000,2022-04-20,2010,아파트,28310,0.5,65
서초구,2,180.02,82000,2022-04-20,1985,다세대/연립,28310,0.5,65
마포구,10,114.72,64800,2022-04-20,2010,아파트,28310,0.5,65
강북구,4,127.25,37800,2022-04-20,2003,아파트,28310,0.5,65
마포구,9,114.26,70600,2022-04-20,2010,아파트,28310,0.5,65
마포구,8,114.26,70600,2022-04-20,2010,아파트,28310,0.5,65
마포구,4,114.72,70600,2022-04-20,2010,아파트,28310,0.5,65
서초구,15,101.32,52500,2022-04-20,1979,아파트,28310,0.5,65
강동구,10,107.56,78000,2022-04-20,1983,아파트,28310,0.5,65
구로구,11,101.99,53000,2022-04-20,2014,아파트,28310,0.5,65
양천구,3,99.15,78750,2022-04-20,1985,아파트,28310,0.5,65
양천구,4,122.31,120000,2022-04-20,1986,아파트,28310,0.5,65
동작구,13,117.68,70350,2022-04-20,2003,아파트,28310,0.5,65
송파구,21,186.46,200000,2022-04-19,2008,아파트,28310,0.5,65
종로구,7,105.06,50000,2022-04-19,1983,아파트,28310,0.5,65
관악구,18,114.75,73000,2022-04-19,2003,아파트,28310,0.5,65
강남구,8,171.43,185000,2022-04-19,1983,아파트,28310,0.5,65
은평구,4,134.26,52000,2022-04-19,2008,아파트,28310,0.5,65
양천구,6,119.46,83000,2022-04-19,2003,아파트,28310,0.5,65
노원구,3,134.74,90000,2022-04-19,1993,아파트,28310,0.5,65
영등포구,30,148.94,155000,2022-04-19,2008,아파트,28310,0.5,65
강동구,5,126.43,62000,2022-04-19,2003,아파트,28310,0.5,65
관악구,17,107.08,63000,2022-04-19,2010,아파트,28310,0.5,65
서초구,1,101.32,74000,2022-04-19,1979,아파트,28310,0.5,65
마포구,10,128.32,53500,2022-04-19,1991,아파트,28310,0.5,65
강남구,5,158.54,226000,2022-04-19,1983,아파트,28310,0.5,65
강서구,1,107.23,7000,2022-04-19,1992,단독/다가구,28310,0.5,65
송파구,9,99.6,155000,2022-04-19,2018,아파트,28310,0.5,65
강동구,5,131.83,65000,2022-04-19,1986,아파트,28310,0.5,65
강남구,12,157.36,230000,2022-04-19,1979,아파트,28310,0.5,65
강남구,1,117.91,150000,2022-04-19,1977,아파트,28310,0.5,65
용산구,16,100.92,180000,2022-04-19,2001,아파트,28310,0.5,65
강남구,5,160.56,280000,2022-04-19,2003,아파트,28310,0.5,65
강남구,5,120.98,47100,2022-04-19,1998,아파트,28310,0.5,65
서초구,10,115.3,110000,2022-04-19,2001,아파트,28310,0.5,65
강서구,5,103.92,61000,2022-04-19,2002,아파트,28310,0.5,65
서초구,8,181.6,89250,2022-04-19,1976,아파트,28310,0.5,65
영등포구,27,196.25,142000,2022-04-19,2005,아파트,28310,0.5,65
송파구,3,120.97,77000,2022-04-19,2004,아파트,28310,0.5,65
노원구,1,125.81,33000,2022-04-18,1997,단독/다가구,28310,0.5,65
동작구,1,211.73,31500,2022-04-18,2003,단독/다가구,28310,0.5,65
서초구,3,110.68,78750,2022-04-18,2006,아파트,28310,0.5,65
강서구,14,134.61,60000,2022-04-18,1994,아파트,28310,0.5,65
동작구,3,114.97,76650,2022-04-18,2004,아파트,28310,0.5,65
구로구,2,123.46,62000,2022-04-18,1999,아파트,28310,0.5,65
서초구,6,159.47,130000,2022-04-18,2001,아파트,28310,0.5,65
송파구,2,108.05,81000,2022-04-18,2022,아파트,28310,0.5,65
구로구,18,114.85,35673,2022-04-18,2011,아파트,28310,0.5,65
동대문구,6,114.82,68000,2022-04-18,2011,아파트,28310,0.5,65
송파구,1,108.81,75000,2022-04-18,2022,아파트,28310,0.5,65
구로구,8,114.85,33480,2022-04-18,2011,아파트,28310,0.5,65
서초구,1,115.68,50000,2022-04-18,1985,다세대/연립,28310,0.5,65
강남구,11,183.41,195000,2022-04-18,1983,아파트,28310,0.5,65
강남구,1,196.7,157500,2022-04-18,1978,아파트,28310,0.5,65
동대문구,1,101.94,42000,2022-04-18,2001,아파트,28310,0.5,65
서초구,2,111.4,65000,2022-04-18,1992,다세대/연립,28310,0.5,65
노원구,4,113.51,49000,2022-04-18,1999,아파트,28310,0.5,65
은평구,10,134.77,78000,2022-04-18,2009,아파트,28310,0.5,65
용산구,2,120.56,65000,2022-04-18,1971,아파트,28310,0.5,65
성북구,8,114.65,63000,2022-04-18,2008,아파트,28310,0.5,65
송파구,2,109.25,67000,2022-04-18,1986,아파트,28310,0.5,65
동작구,12,120.71,100000,2022-04-18,2006,아파트,28310,0.5,65
성북구,12,114.66,63000,2022-04-18,2003,아파트,28310,0.5,65
용산구,10,104.69,52500,2022-04-18,1982,아파트,28310,0.5,65
강남구,7,117.7,165000,2022-04-18,1983,아파트,28310,0.5,65
마포구,19,114.87,73500,2022-04-18,2004,아파트,28310,0.5,65
동대문구,10,114.88,44100,2022-04-18,2000,아파트,28310,0.5,65
강남구,4,142.31,160000,2022-04-18,2005,아파트,28310,0.5,65
노원구,3,139.28,49400,2022-04-18,2009,아파트,28310,0.5,65
관악구,9,107.08,57000,2022-04-18,2010,아파트,28310,0.5,65
성동구,6,114.71,72500,2022-04-18,2001,아파트,28310,0.5,65
서대문구,10,114.71,57000,2022-04-17,2002,아파트,28310,0.5,65
관악구,10,114.98,57750,2022-04-17,1999,아파트,28310,0.5,65
용산구,37,114.5,157500,2022-04-17,2020,아파트,28310,0.5,65
강서구,1,125.02,74000,2022-04-17,2002,아파트,28310,0.5,65
강남구,1,176.56,130000,2022-04-17,1984,아파트,28310,0.5,65
서초구,13,84.94,197000,2022-04-17,2009,아파트,28310,0.5,65
강남구,9,137.55,100000,2022-04-17,1981,아파트,28310,0.5,65
서대문구,11,114.72,54600,2022-04-16,2000,아파트,28310,0.5,65
노원구,1,108.63,31000,2022-04-16,2005,단독/다가구,28310,0.5,65
성북구,1,128.53,45000,2022-04-16,1985,단독/다가구,28310,0.5,65
서대문구,17,114.72,73500,2022-04-16,2000,아파트,28310,0.5,65
은평구,1,163.68,33600,2022-04-16,2019,단독/다가구,28310,0.5,65
도봉구,13,102,45000,2022-04-16,2003,아파트,28310,0.5,65
송파구,2,100.31,90000,2022-04-16,1988,아파트,28310,0.5,65
송파구,8,130.93,75000,2022-04-16,1984,아파트,28310,0.5,65
종로구,2,159.51,63000,2022-04-16,1986,다세대/연립,28310,0.5,65
송파구,6,108.81,77000,2022-04-16,2022,아파트,28310,0.5,65
송파구,11,96.99,77700,2022-04-16,2016,아파트,28310,0.5,65
용산구,25,126.3,95000,2022-04-16,2007,아파트,28310,0.5,65
강남구,3,148.8,94500,2022-04-16,1983,아파트,28310,0.5,65
강동구,2,113.8,55000,2022-04-16,2002,아파트,28310,0.5,65
용산구,5,102.22,43000,2022-04-16,1971,아파트,28310,0.5,65
강남구,23,105.89,136500,2022-04-16,2010,아파트,28310,0.5,65
동작구,3,124.77,75000,2022-04-16,1997,아파트,28310,0.5,65
용산구,1,102.81,51400,2022-04-16,1976,다세대/연립,28310,0.5,65
은평구,4,134.43,65000,2022-04-16,2009,아파트,28310,0.5,65
강남구,8,108.15,90000,2022-04-16,1982,아파트,28310,0.5,65
강동구,19,144.67,73000,2022-04-16,2006,오피스텔,28310,0.5,65
송파구,15,120.97,78750,2022-04-16,2004,아파트,28310,0.5,65
송파구,11,121.23,105000,2022-04-16,1988,아파트,28310,0.5,65
노원구,1,127.03,65000,2022-04-16,2006,아파트,28310,0.5,65
동대문구,13,114.94,73000,2022-04-16,2002,아파트,28310,0.5,65
서초구,11,239.98,189000,2022-04-16,2005,아파트,28310,0.5,65
서초구,5,131.16,157500,2022-04-16,2010,아파트,28310,0.5,65
강남구,12,176.03,131250,2022-04-16,2007,아파트,28310,0.5,65
송파구,14,142.17,118000,2022-04-16,2006,아파트,28310,0.5,65
서초구,1,145.99,81000,2022-04-16,1998,다세대/연립,28310,0.5,65
도봉구,5,134.94,60000,2022-04-16,1997,아파트,28310,0.5,65
관악구,5,114.98,57750,2022-04-16,2005,아파트,28310,0.5,65
마포구,22,114.95,110000,2022-04-16,2016,아파트,28310,0.5,65
성북구,12,114.93,72000,2022-04-16,2006,아파트,28310,0.5,65
용산구,23,100.8,140000,2022-04-16,2001,아파트,28310,0.5,65
양천구,9,115.48,110000,2022-04-16,2003,아파트,28310,0.5,65
강동구,24,114.86,100000,2022-04-16,2020,아파트,28310,0.5,65
양천구,3,151.76,89250,2022-04-16,1987,아파트,28310,0.5,65
양천구,1,95.74,90000,2022-04-16,1986,아파트,28310,0.5,65
양천구,11,105.58,73500,2022-04-16,1987,아파트,28310,0.5,65
영등포구,16,136.39,94500,2022-04-16,2020,아파트,28310,0.5,65
양천구,8,115.65,87150,2022-04-16,1986,아파트,28310,0.5,65
중구,18,137.1,100000,2022-04-16,2003,오피스텔,28310,0.5,65
관악구,7,113.31,40950,2022-04-16,2000,아파트,28310,0.5,65
광진구,3,138.99,126000,2022-04-16,2007,다세대/연립,28310,0.5,65
강남구,4,101.51,85000,2022-04-16,2014,아파트,28310,0.5,65
구로구,10,114.23,47250,2022-04-16,2006,아파트,28310,0.5,65
서초구,11,130.73,108150,2022-04-16,1988,아파트,28310,0.5,65
서초구,4,179,160000,2022-04-16,2004,아파트,28310,0.5,65
중구,18,114.88,73500,2022-04-16,2002,아파트,28310,0.5,65
강동구,1,108.15,24000,2022-04-15,1987,단독/다가구,28310,0.5,65
강동구,1,133.52,11000,2022-04-15,1996,단독/다가구,28310,0.5,65
광진구,1,207.5,120000,2022-04-15,1972,단독/다가구,28310,0.5,65
동대문구,4,114.3,53500,2022-04-15,2000,아파트,28310,0.5,65
동대문구,10,112.87,52500,2022-04-15,2005,아파트,28310,0.5,65
광진구,20,126.66,94500,2022-04-15,1997,아파트,28310,0.5,65
동대문구,10,114.3,47250,2022-04-15,2000,아파트,28310,0.5,65
강서구,3,134.88,70000,2022-04-15,1993,아파트,28310,0.5,65
동작구,4,104.7,35000,2022-04-15,1993,아파트,28310,0.5,65
노원구,5,122.18,71000,2022-04-15,1989,아파트,28310,0.5,65
서초구,6,107.29,82950,2022-04-15,1980,아파트,28310,0.5,65
노원구,6,107.95,48300,2022-04-15,1993,아파트,28310,0.5,65
동작구,6,127.02,63000,2022-04-15,1988,아파트,28310,0.5,65
동작구,5,127.02,65000,2022-04-15,1988,아파트,28310,0.5,65
관악구,6,105.84,47250,2022-04-15,1992,아파트,28310,0.5,65
구로구,13,114.85,38880,2022-04-15,2011,아파트,28310,0.5,65
송파구,9,121.63,122850,2022-04-15,2008,아파트,28310,0.5,65
광진구,8,114.98,88200,2022-04-15,1999,아파트,28310,0.5,65
성북구,12,132.96,75000,2022-04-15,1998,아파트,28310,0.5,65
은평구,16,101.94,78000,2022-04-15,2010,아파트,28310,0.5,65
은평구,6,101.97,52500,2022-04-15,2010,아파트,28310,0.5,65
양천구,2,106.93,90000,2022-04-15,1987,아파트,28310,0.5,65
강남구,22,122.07,150000,2022-04-15,2004,아파트,28310,0.5,65
강남구,9,99.79,120000,2022-04-15,1993,아파트,28310,0.5,65
강남구,13,108.2,160000,2022-04-15,2021,아파트,28310,0.5,65
강동구,7,114.81,40800,2022-04-15,2009,아파트,28310,0.5,65
동작구,4,114.97,73500,2022-04-15,2004,아파트,28310,0.5,65
강남구,2,134.79,147000,2022-04-15,2007,아파트,28310,0.5,65
영등포구,11,97.27,78750,2022-04-15,2003,아파트,28310,0.5,65
강남구,6,107.71,89250,2022-04-15,2005,아파트,28310,0.5,65
용산구,2,174.38,74000,2022-04-15,1982,아파트,28310,0.5,65
양천구,31,136.08,129000,2022-04-15,2006,아파트,28310,0.5,65
관악구,17,114.75,75000,2022-04-15,2003,아파트,28310,0.5,65
송파구,15,134.88,52000,2022-04-15,1997,아파트,28310,0.5,65
양천구,8,143.52,50000,2022-04-15,1996,아파트,28310,0.5,65
서초구,2,103.34,118000,2022-04-15,2005,아파트,28310,0.5,65
구로구,10,101.48,84000,2022-04-15,2001,아파트,28310,0.5,65
강서구,3,131.4,50000,2022-04-15,1993,아파트,28310,0.5,65
양천구,13,102.13,55000,2022-04-15,2004,아파트,28310,0.5,65
동작구,30,115.54,80000,2022-04-15,1998,아파트,28310,0.5,65
서대문구,3,113.87,44000,2022-04-15,2003,다세대/연립,28310,0.5,65
노원구,1,108.13,20000,2022-04-14,2005,단독/다가구,28310,0.5,65
광진구,1,195.27,35000,2022-04-14,2022,단독/다가구,28310,0.5,65
용산구,9,114.96,89000,2022-04-14,1994,아파트,28310,0.5,65
송파구,7,108.81,83000,2022-04-14,2022,아파트,28310,0.5,65
은평구,12,114.18,35700,2022-04-14,2003,아파트,28310,0.5,65
강남구,4,105.82,140000,2022-04-14,2021,아파트,28310,0.5,65
강서구,3,152.1,89250,2022-04-14,2015,아파트,28310,0.5,65
강동구,12,114.81,40800,2022-04-14,2009,아파트,28310,0.5,65
강동구,11,114.81,40800,2022-04-14,2009,아파트,28310,0.5,65
도봉구,5,113.58,48000,2022-04-14,1994,아파트,28310,0.5,65
강남구,8,104.31,76500,2022-04-14,1984,아파트,28310,0.5,65
강동구,2,113.67,90000,2022-04-14,2010,아파트,28310,0.5,65
성북구,16,114.91,65000,2022-04-14,2003,아파트,28310,0.5,65
성동구,4,142.26,88000,2022-04-14,1986,아파트,28310,0.5,65
서초구,8,105.44,82000,2022-04-14,1979,아파트,28310,0.5,65
마포구,10,96.54,92000,2022-04-14,2011,아파트,28310,0.5,65
송파구,18,144.77,170000,2022-04-14,2008,아파트,28310,0.5,65
은평구,3,115.08,33000,2022-04-14,1993,다세대/연립,28310,0.5,65
영등포구,28,140.54,52500,2022-04-14,1997,아파트,28310,0.5,65
강서구,11,101.97,60000,2022-04-14,1993,아파트,28310,0.5,65
영등포구,15,114.96,68000,2022-04-14,2003,아파트,28310,0.5,65
관악구,2,116.72,60000,2022-04-14,1992,아파트,28310,0.5,65
송파구,5,125.64,90000,2022-04-14,2006,아파트,28310,0.5,65
송파구,10,121.04,46000,2022-04-14,1984,아파트,28310,0.5,65
동작구,10,118.25,84000,2022-04-14,1993,아파트,28310,0.5,65
강남구,8,106.78,200000,2022-04-14,2016,아파트,28310,0.5,65
동대문구,1,120.51,35000,2022-04-14,1998,다세대/연립,28310,0.5,65
강남구,3,101.94,94500,2022-04-14,2014,아파트,28310,0.5,65
강남구,6,124.1,135000,2022-04-14,1995,아파트,28310,0.5,65
마포구,18,114.95,100000,2022-04-14,2016,아파트,28310,0.5,65
서초구,13,106.15,190000,2022-04-14,2010,아파트,28310,0.5,65
구로구,15,125.36,80000,2022-04-13,2011,아파트,28310,0.5,65
구로구,1,160.14,27000,2022-04-13,1984,단독/다가구,28310,0.5,65
중랑구,1,209.03,15000,2022-04-13,2018,단독/다가구,28310,0.5,65
강동구,1,105.84,35000,2022-04-13,1997,단독/다가구,28310,0.5,65
서대문구,2,114.72,42600,2022-04-13,2000,아파트,28310,0.5,65
성북구,1,113.5,20000,2022-04-13,1994,단독/다가구,28310,0.5,65
마포구,1,120,45000,2022-04-13,1992,단독/다가구,28310,0.5,65
노원구,5,101.88,95000,2022-04-13,1993,아파트,28310,0.5,65
동대문구,6,112.03,46000,2022-04-13,2003,아파트,28310,0.5,65
구로구,11,114.85,40800,2022-04-13,2011,아파트,28310,0.5,65
구로구,17,114.85,21241,2022-04-13,2011,아파트,28310,0.5,65
구로구,10,114.85,40800,2022-04-13,2011,아파트,28310,0.5,65
용산구,3,103.12,95000,2022-04-13,2009,아파트,28310,0.5,65
송파구,17,108.81,80000,2022-04-13,2022,아파트,28310,0.5,65
동대문구,17,114.89,65000,2022-04-13,2000,아파트,28310,0.5,65
은평구,4,167.14,80000,2022-04-13,2009,아파트,28310,0.5,65
동대문구,5,112.78,70000,2022-04-13,2003,아파트,28310,0.5,65
송파구,9,120,82000,2022-04-13,1979,아파트,28310,0.5,65
동작구,14,120.94,100000,2022-04-13,2013,아파트,28310,0.5,65
서대문구,3,120.34,64000,2022-04-13,2006,아파트,28310,0.5,65
강서구,6,114.98,100000,2022-04-13,2014,아파트,28310,0.5,65
강서구,12,114.75,44000,2022-04-13,2014,아파트,28310,0.5,65
송파구,14,119.93,197000,2022-04-13,2008,아파트,28310,0.5,65
서초구,7,136.44,190000,2022-04-13,2010,아파트,28310,0.5,65
강남구,4,117.7,170000,2022-04-13,1983,아파트,28310,0.5,65
노원구,2,101.99,82000,2022-04-13,1993,아파트,28310,0.5,65
송파구,17,108.14,82950,2022-04-13,2016,아파트,28310,0.5,65
서초구,8,94.61,120000,2022-04-13,2005,아파트,28310,0.5,65
서초구,13,84.93,188000,2022-04-13,2009,아파트,28310,0.5,65
강남구,13,171.43,185000,2022-04-13,1983,아파트,28310,0.5,65
송파구,7,101.46,71400,2022-04-13,2018,아파트,28310,0.5,65
은평구,15,128.35,70000,2022-04-13,2006,아파트,28310,0.5,65
마포구,9,128.26,80000,2022-04-13,1996,아파트,28310,0.5,65
용산구,1,104.13,70000,2022-04-13,1995,다세대/연립,28310,0.5,65
동대문구,5,114.94,47775,2022-04-13,2002,아파트,28310,0.5,65
성동구,5,122.09,52500,2022-04-13,2003,아파트,28310,0.5,65
마포구,18,119.07,63000,2022-04-13,2005,아파트,28310,0.5,65
강서구,10,131.4,72000,2022-04-13,1993,아파트,28310,0.5,65
서초구,1,147.26,150000,2022-04-13,2001,아파트,28310,0.5,65
관악구,12,111.04,66000,2022-04-13,2004,아파트,28310,0.5,65
강동구,1,114.81,40800,2022-04-13,2009,아파트,28310,0.5,65
성북구,4,114.73,57750,2022-04-13,2005,아파트,28310,0.5,65
은평구,1,130,30000,2022-04-12,1989,단독/다가구,28310,0.5,65
마포구,1,105.78,26500,2022-04-12,1992,단독/다가구,28310,0.5,65
중구,6,114.88,80000,2022-04-12,2002,아파트,28310,0.5,65
강동구,6,177.99,92400,2022-04-12,2011,아파트,28310,0.5,65
광진구,10,100.32,86100,2022-04-12,2007,아파트,28310,0.5,65
성동구,2,113.71,35000,2022-04-12,1986,아파트,28310,0.5,65
강남구,15,186.16,160000,2022-04-12,1984,아파트,28310,0.5,65
중구,10,122.28,60000,2022-04-12,1993,아파트,28310,0.5,65
성동구,1,150.58,63000,2022-04-12,1987,다세대/연립,28310,0.5,65
강남구,9,128.01,105000,2022-04-12,1983,아파트,28310,0.5,65
성동구,2,101.09,45000,2022-04-12,1982,아파트,28310,0.5,65
강남구,7,109.51,105000,2022-04-12,1998,아파트,28310,0.5,65
강남구,12,128.62,120000,2022-04-12,1984,아파트,28310,0.5,65
성북구,10,114.73,57000,2022-04-12,2005,아파트,28310,0.5,65
강남구,5,106.22,60000,2022-04-12,1981,아파트,28310,0.5,65
동작구,20,117.68,68250,2022-04-12,2003,아파트,28310,0.5,65
송파구,14,136.33,110000,2022-04-12,1988,아파트,28310,0.5,65
송파구,4,131.76,91350,2022-04-12,1988,아파트,28310,0.5,65
강동구,28,112.11,90000,2022-04-12,2008,아파트,28310,0.5,65
송파구,11,136.33,80850,2022-04-12,1988,아파트,28310,0.5,65
성동구,8,114.89,131000,2022-04-12,2018,아파트,28310,0.5,65
성북구,13,114.75,52000,2022-04-12,2003,아파트,28310,0.5,65
송파구,14,96.99,78700,2022-04-12,2016,아파트,28310,0.5,65
용산구,1,152.73,120000,2022-04-12,1973,아파트,28310,0.5,65
양천구,2,122.3,95000,2022-04-12,1987,아파트,28310,0.5,65
동대문구,1,114.35,55000,2022-04-12,2000,아파트,28310,0.5,65
마포구,9,141.52,82000,2022-04-12,1991,아파트,28310,0.5,65
서초구,1,114.71,55834,2022-04-12,2012,아파트,28310,0.5,65
용산구,5,148.19,61950,2022-04-12,2005,아파트,28310,0.5,65
강남구,3,184.31,178000,2022-04-12,2004,아파트,28310,0.5,65
강동구,4,102.45,52000,2022-04-12,2005,아파트,28310,0.5,65
동작구,11,126.16,56700,2022-04-12,1988,아파트,28310,0.5,65
도봉구,8,124.66,60000,2022-04-12,2003,아파트,28310,0.5,65
강남구,11,84.94,180000,2022-04-12,2019,아파트,28310,0.5,65
